#name	crc	size	key
Mouse Trap (USA)	9ddd45d3	4096	Mouse Trap (USA)
Mr. Do! (USA)	860a47a1	8192	Mr. Do! (USA)
Mr. Do!'s Castle (USA)	2cbbf3fe	8192	Mr. Do!'s Castle (USA)
Mr. Postman (Europe)	16980cb8	4096	Mr. Postman (USA)
Mr. Postman (USA)	a7b03aa5	4096	Mr. Postman (USA)
Mr. T + moderne Ritter, Der (Europe) (En,De)	5cd666c2	4096	Fast Eddie (USA)
Ms. Pac-Man (Europe)	cbc01134	8192	Ms. Pac-Man (USA)
Ms. Pac-Man (USA)	b2d08fc9	8192	Ms. Pac-Man (USA)
Music Machine, The (USA)	bd133d59	4096	Music Machine, The (USA)
My Golf (Germany) (En,De)	0d2cbd53	8192	My Golf (Germany) (En,De)
Mysterious Thief, A (USA) (Proto)	8755c57c	4096	Mysterious Thief, A (USA) (Proto)
Name This Game (USA)	a86e1ad8	4096	Name This Game (USA)
Night Driver (Europe)	b028e338	2048	Night Driver (USA)
Night Driver (USA)	600d8a96	2048	Night Driver (USA)
Nightmare (Europe)	b733f921	4096	Nightmare (Europe)
No Escape! (USA)	8941caea	4096	No Escape! (USA)
Nuts (Europe)	d76d5f14	4096	Nuts (USA)
Nuts (USA)	9b443896	4096	Nuts (USA)
O Monstro Marinho (Europe)	3a1a392b	4096	Sea Monster (USA)
Obelix (USA)	29a51ea4	8192	Obelix (USA)
Off Your Rocker (USA) (Proto)	066ec995	4096	Off Your Rocker (USA) (Proto)
Off the Wall (Europe)	3d59e3d2	16384	Off the Wall (USA)
Off the Wall (USA)	a09779ea	16384	Off the Wall (USA)
Official Frogger, The (USA)	1228e48c	8448	Official Frogger, The (USA)
Oink! (USA)	86f99b5e	4096	Oink! (USA)
Omega Race (USA)	e9876116	12288	Omega Race (USA)
Open Sesame (Europe) (Goliath)	d01b5a1f	4096	Open Sesame (Europe) (Goliath)
Oscar's Trash Race (USA)	34721d7b	8192	Oscar's Trash Race (USA)
Othello (Europe)	5c341787	2048	Othello (USA)
Othello (USA)	171ae72f	2048	Othello (USA)
Out of Control (USA)	ca4d03fb	4096	Out of Control (USA)
Outlaw ~ Gunslinger (USA)	68dd7acd	2048	Outlaw ~ Gunslinger (USA)
Pac-Kong (Germany)	db66a04d	4096	Pac-Kong (Germany)
Pac-Man (USA)	ddc9a881	4096	Pac-Man (USA)
Panda Chase (Europe)	af417a00	4096	Panda Chase (Europe)
Parachute (Europe)	40e4bc6a	4096	Skydiver (Europe)
Party Mix (USA)	8b8ae545	25344	Party Mix (USA)
Peek-A-Boo (USA) (Proto)	07594314	4096	Peek-A-Boo (USA) (Proto)
Pengo (USA)	7667e739	8192	Pengo (USA)
Pete Rose Baseball (USA)	d0c6fc32	16384	Pete Rose Baseball (USA)
Peter Penguin (Europe)	5b47448c	4096	Frisco (USA)
Phantom Tank (Europe)	9213493b	4096	Phantom Tank (Europe)
Phantom UFO (USA)	69d3abc5	4096	Phantom UFO (USA)
Phantom-Panzer + Phantom Tank (Germany)	8a51b854	4096	Phantom-Panzer + Phantom Tank (Germany)
Pharaoh's Curse (Europe)	c6b82fc6	4096	Pharaoh's Curse (USA)
Pharaoh's Curse (USA)	c17c5f64	4096	Pharaoh's Curse (USA)
Phaser Patrol (USA)	eaf31bd7	8448	Phaser Patrol (USA)
Phoenix (Europe)	9b3718d4	8192	Phoenix (USA)
Phoenix (USA)	6ae1b66c	8192	Phoenix (USA)
Pick 'n' Pile (Europe)	cb76a9d4	16384	Pick 'n' Pile (Europe)
Pick Up (USA) (Proto)	0cdd8475	4096	Pick Up (USA) (Proto)
Picnic (USA)	1d507a61	4096	Picnic (USA)
Piece o' Cake (USA)	40355166	4096	Piece o' Cake (USA)
Pigs in Space - Starring Miss Piggy (USA)	27673d7c	8192	Pigs in Space - Starring Miss Piggy (USA)
Pitfall! - Pitfall Harry's Jungle Adventure (USA)	42ad47bf	4096	Pitfall! - Pitfall Harry's Jungle Adventure (USA)
Pizza Chef (USA) (Proto)	a240f751	4096	Pizza Chef (USA) (Proto)
Planet Patrol (USA)	1e8ebb51	4096	Planet Patrol (USA)
Planet of the Apes (USA) (Proto)	eea8b688	4096	Planet of the Apes (USA) (Proto)
Plaque Attack (USA)	d5a5eb9e	4096	Plaque Attack (USA)
Pleiades (USA) (Proto 1) (1983-xx-xx)	35589cec	8192	Pleiades (USA) (Proto 2) (1983-05-06)
